  0	  2
  1	  8
  2	  4
  3	  9
  4	  3
  5	  3
  6	  2
  7	  5
  8	  9
  9	 10
 10	  4
 11	  2
 12	  2
 13	  4
 14	  4
 15	  8
 16	  6
 17	  9
 18	  9
 19	  4
 20	 10
 21	  2
 22	  9
 23	  5
 24	  4
 25	  3
 26	  6
 27	  3
 28	  2
 29	 10
 30	  2
 31	  9
 32	  2
 33	  2
 34	  2
 35	  2
 36	  2
 37	  2
 38	 10
 39	 10
 40	  2
 41	  9
 42	  2
 43	  2
 44	  6
 45	  2
 46	  2
 47	  9
 48	  8
 49	  8
 50	  3
 51	  2
 52	  9
 53	  2
 54	 10
 55	 10
 56	  2
 57	 10
 58	  9
 59	  5
 60	  4
 61	  2
 62	  9
 63	  9
 64	  6
 65	  9
 66	  1
 67	  9
 68	  2
 69	  3
 70	  1
 71	  9
 72	  4
 73	 11
 74	  3
 75	  2
 76	  2
 77	  4
 78	  8
 79	  2
 80	  3
 81	  0
 82	  9
 83	  2
 84	  3
 85	  4
 86	  4
 87	  2
 88	  2
 89	 10
 90	 10
 91	  2
 92	  9
 93	  4
 94	  2
 95	  9
 96	  9
 97	  8
 98	 10
 99	  4
100	  2
101	  2
102	  8
103	  4
104	  2
105	  9
106	 10
107	  9
108	  4
109	  9
110	  6
111	  4
112	  6
113	  4
114	  8
115	  4
116	  3
117	  2
118	  9
119	  3
120	  4
121	  4
122	 10
123	  8
124	  3
125	  1
126	  4
127	  2
128	 10
129	  2
130	  3
131	  2
132	  4
133	  6
134	  2
135	  2
136	  9
137	  4
138	  9
139	  6
140	  2
141	  4
142	  6
143	  2
144	  2
145	  2
146	  4
147	  4
148	  8
149	  2
150	  2
151	  4
152	  2
153	  9
154	  2
155	  2
156	  2
157	  2
158	  2
159	  2
160	  3
161	  5
162	  9
163	  3
164	  9
165	  3
166	  9
167	  2
168	  2
169	  2
170	  3
171	  4
172	 11
173	  9
174	  2
175	  2
176	  3
177	  8
178	  8
179	  2
180	  4
181	  9
182	  9
183	 10
184	 11
185	  3
186	  4
187	  2
188	  3
189	  8
190	  1
191	  6
192	  3
193	  2
194	 10
195	  2
196	  4
197	  2
198	  3
199	  2
200	  9
201	  2
202	  2
203	  4
204	  2
205	  9
206	  9
207	  2
208	  4
209	  2
210	  4
211	  2
212	  3
213	  2
214	  2
215	  4
216	  3
217	  2
218	  9
219	  2
220	  1
221	  9
222	  4
223	  9
224	  4
225	  3
226	  2
227	 10
228	  3
229	  3
230	  9
231	  2
232	  4
233	  8
234	  2
235	  8
236	  3
237	 10
238	  4
239	  4
240	 10
241	  5
242	  9
243	 10
244	  0
245	  2
246	  9
247	  2
248	  4
249	  4
250	  1
251	  1
252	  8
253	  3
254	  9
255	  9
256	  4
257	  2
258	  9
259	 11
260	  1
261	  3
262	  1
263	  9
264	  9
265	  3
266	  2
267	  8
268	  9
269	  2
270	  1
271	  2
272	  2
273	  4
274	  2
275	  2
276	  8
277	  9
278	  1
279	  2
280	  2
281	  2
282	  3
283	  2
284	  2
285	  4
286	 10
287	  4
288	 10
289	  2
290	  3
291	  9
292	 10
293	  4
294	  2
295	  9
296	  3
297	  4
298	  9
299	  2
300	  3
301	  9
302	  3
303	  5
304	  2
305	  3
306	 10
307	  2
308	  4
309	  5
310	  1
311	  4
312	  1
313	  4
314	  9
315	  8
316	  2
317	  2
318	  1
319	  2
320	  8
321	  2
322	  2
323	  9
324	  9
325	  9
326	  2
327	 10
328	  3
329	  4
330	  8
331	  2
332	  2
333	  3
334	  2
335	  9
336	  2
337	  9
338	  2
339	  4
340	  2
341	 10
342	  3
343	  9
344	  5
345	  9
346	 10
347	  2
348	  4
349	 10
350	  9
351	  3
352	  2
353	  9
354	  2
355	  2
356	  4
357	 10
358	 10
359	  9
360	  6
361	  4
362	  2
363	  4
364	  5
365	  2
366	  2
367	  4
368	  3
369	 10
370	  5
371	  2
372	  2
373	  1
374	  3
375	  2
376	  9
377	  4
378	  2
379	 10
380	  4
381	  2
382	  2
383	 11
384	  3
385	  2
386	  6
387	  1
388	  2
389	  8
390	  2
391	  8
392	  1
393	  9
394	  2
395	  3
396	  6
397	  9
398	  3
399	  8
400	  2
401	  2
402	  3
403	 10
404	  2
405	  2
406	  2
407	  2
408	  1
409	 10
410	  4
411	  2
412	  9
413	  9
414	  2
415	  2
416	  8
417	  4
418	  2
419	  6
420	  2
421	  1
422	 10
423	  2
424	  6
425	  2
426	  8
427	  1
428	  3
429	 10
430	  9
431	  3
432	  1
433	  2
434	  3
435	  2
436	  1
437	  2
438	  1
439	  4
440	  1
441	  4
442	  2
443	  2
444	  3
445	  9
446	  5
447	  3
448	  9
449	  4
450	  4
451	  3
452	  8
453	  8
454	  5
455	  2
456	  5
457	 11
458	  8
459	  6
460	  2
461	  1
462	  2
463	  9
464	  8
465	  2
466	  4
467	  4
468	  2
469	 10
470	  2
471	  2
472	  4
473	  1
474	  4
475	  3
476	 10
477	  9
478	  9
479	  2
480	  3
481	  2
482	 10
483	  4
484	  3
485	  2
486	  4
487	  6
488	  2
489	  6
490	  1
491	  2
492	  2
493	  5
494	  2
495	  4
496	 10
497	  8
498	  9
499	 10
500	  2
501	  8
502	  7
503	 10
504	  4
505	  5
506	  3
507	  3
508	  3
509	  2
510	 10
511	  9
512	  4
513	 10
514	  2
515	  1
516	  2
517	  5
518	 10
519	  4
520	  4
521	  3
522	  4
523	  9
524	  2
525	  2
526	  2
527	  4
528	  8
529	  9
530	  2
531	 10
532	  0
533	  2
534	  6
535	 10
536	  3
537	  4
538	  4
539	  2
540	  6
541	  4
542	  1
543	  6
544	  0
545	  3
546	  0
547	  3
548	  2
549	  2
550	  2
551	  3
552	  6
553	  2
554	  4
555	  3
556	  3
557	  2
558	  3
559	  3
560	  1
561	  3
562	  9
563	 10
564	 10
565	  4
566	  9
567	  6
568	  3
569	  2
570	  0
571	  9
572	  1
573	  3
574	  4
575	  2
576	 10
577	  2
578	  2
579	  2
580	 10
581	  2
582	  0
583	  2
584	  2
585	  6
586	  3
587	  2
588	  8
589	  4
590	  9
591	  2
592	  2
593	  2
594	  2
595	  2
596	  1
597	  1
598	  2
599	  3
600	  8
601	  1
602	  4
603	  3
604	  2
605	  1
606	  4
607	  4
608	  9
609	  2
610	  4
611	  1
612	  2
613	  2
614	  2
615	  4
616	  4
617	 11
618	  3
619	 11
620	  6
621	  2
622	  8
623	  9
624	  9
625	  2
626	  3
627	  0
628	 10
629	  9
630	  6
631	 10
632	  3
633	  9
634	  8
635	  8
636	  3
637	  9
638	  1
639	  9
640	  2
641	  2
642	 10
643	  8
644	 10
645	  2
646	  2
647	 10
648	  2
649	  9
650	 11
651	  2
652	  2
653	  2
654	  9
655	  7
656	  2
657	  9
658	  9
659	  2
660	  6
661	  1
662	  4
663	 10
664	  2
665	  2
666	 10
667	  8
668	  4
669	  2
670	  4
671	  3
672	  2
673	  3
674	  2
675	  2
676	  2
677	  4
678	  8
679	  3
680	  4
681	  9
682	  4
683	  2
684	  1
685	 11
686	  3
687	  2
688	  2
689	  2
690	  2
